股票编号,年,月,日,开盘价,最高价,最低价,收盘价,成交量,成交金额,息前税后利润,息税前利润,企业自由现金流量,毛利,无息流动负债,无息非流动负债,净债务,净营运资本,留存收益,全部投入资本,120日收益损失方差比,120日收益方差,个股收益的120日峰度,120日损失方差,120日方差,120日信息比率(InformationRatio120),个股120日的beta值,个股120日的alpha,120日特诺雷比率,120日夏普比率,波幅中位数,资金流量指标,过去1年的价格动量,月度换手率对数,120日平均换手率,当前价格处于过去1年股价的位置,流通市值,市净率,市盈率,过去3个月的价格动量,基本每股收益,对数流通市值,总市值,市现率,市销率,稀释每股收益,每股收益TTM值,每股净资产,每股营业收入,每股营业总收入,每股资本公积金,每股息税前利润,每股营业利润,每股盈余公积金,每股未分配利润,每股现金流量净额,每股股利,每股企业自由现金流量,每股经营活动产生的现金流量净额,每股留存收益,每股股东自由现金流量
29,4.010559904279705,11.714308165998949,73.6941513632335,3.6359410893388358,4.109914573604222,3.0705325934530046,3.545677045749739,2167536855.595887,1.526898284175418e+16,2721962423567474.5,2288233475299050.5,2.1614455563262116e+16,1.6217516271919916e+16,1.0832801497850352e+16,,9.879257468773386e+16,1.3976646068253368e+17,8292669077576808.0,1.6976854087094956e+18,0.41029026374151545,0.004222873632261831,,0.007392944113704181,0.015204656039005787,,0.14339891969986387,0.1508105461577698,0.9013340313614361,,0.0001624012985182731,513.8777744056027,3646.091083483038,,6.666433400301731e-05,,6.815421760026503e+18,2.3181584306309175,2017.9822189112965,840.9124087163542,0.016973982929167946,0.28654712310831176,,11663.21179927558,2.1594222279291166,,0.017866432181294484,0.21545299698562637,0.43278999086830133,0.43278999086830133,0.11764823641728696,,0.018039398252690242,0.0006165888043184662,0.03720986938549302,,0.001744196542988804,0.09691883009842124,0.32637105841743735,0.27617003072018803,0.14418374704978285
30,4.010559904279705,11.714308165998949,73.6941513632335,48.049460858408416,51.97593391086052,45.71410456405341,48.588597878796605,11705013919.568716,1.3419167487681555e+17,5.059730270913693e+16,6.510866844394608e+16,6968391232907426.0,248899104496712.88,,705603907467.755,3561672757696061.5,1.6395741887053404e+16,1142431191091070.0,7.471533018431726e+16,0.39081591288123424,,0.40633302395363724,0.0039196337266338465,0.06749561385915351,,0.1171139544343595,0.18980986016098697,0.5718632787432029,2.6537980895383986,,609.012395041564,1062.7734421503112,1.9799942550024647,0.0010296700975067797,0.022883387137907357,,11.226900843868732,290.8614031971162,2838.0380096384583,0.06109717455059043,0.05449518526976416,2.0107231393825283e+18,,10.711738119534134,0.005203482521853568,0.001991336955997915,,1.332552846549077,1.332552846549077,,0.005487999243674809,0.0019444628567189925,0.0008105992873900211,0.0130965425071589,0.46644536462507374,0.0,0.018868699253924447,0.021294701642930347,0.29680284218050473,
31,4.010559904279705,11.714308165998949,73.6941513632335,18.076837782010397,18.874083835035496,17.297705712628147,18.114225339455842,18185523507.82474,1.507871084526712e+17,181621010761262.16,232209538426642.3,683944738580625.4,3260386205785917.0,9.50593934012725e+16,115559577866103.83,7662747519729082.0,6021014459634657.0,3845344055388436.5,,30.23395033394012,0.0038896059633998074,46.70187759534921,0.005694732600702016,,,0.12281004253122912,0.460249037964004,,3.91799575652867,0.00023559640016089305,615.8709517696113,11346.520703932418,0.5416633113275028,,0.09826268764175977,9.03213059962793e+18,4.654950793585579,366491.3148004726,,0.018359522661438067,0.7314757090577394,6.460293810127866e+18,152119.30091348727,,0.018359522661438067,,6.227156322777422,0.3391503505480118,0.3391503505480118,4.51517028719966,0.01831887486697081,,0.00037974793570093193,0.14566436149088427,3.7325508664162212,0.001050851092330903,0.061035103508837785,,0.04243025263060508,0.044815748985230754
32,4.010559904279705,11.714308165998949,73.6941513632335,47.09372638592692,50.16281968163526,44.81622534484857,47.559222434331616,973925273.6244314,1.5929635592113908e+16,9451611786577092.0,9857185481939738.0,1.1613547527420072e+17,2500182919075219.5,1.8381986082423664e+16,3341051587292631.5,,1.0812212529901803e+17,5.509592491634287e+16,4.494307597535211e+17,,0.0027012721775604535,1.1914355819856925,0.00637823306803141,0.022340254278464932,,0.11106698161699705,,0.2319816182305542,1.2920784776593954,0.00014955455465518467,267.92465190271673,,0.9151423855967563,0.00045066291071943124,0.07686994005908487,1.4423498572732355e+19,,156477.0901351875,434.0286595099353,,0.5192059731745206,6.228480368110092e+18,13522.12666984887,3.8552360112622908,0.02709844219943891,0.02696592841140659,0.428309924321615,,1.4926996041322833,0.1351720434737845,0.051544517199950055,0.04081888493906269,0.003946618810197358,,1.012877192832696,0.00200371494181121,4.849614648255126,0.9877994860120614,0.4053863344974506,2.1389556878789078
33,4.010559904279705,11.714308165998949,73.6941513632335,14.066028440834941,14.928174971333963,13.181865357102978,14.009664840114798,5994128945.543143,2.106326024883443e+16,129486104101342.47,196800566402394.28,259024272766561.4,1104548073048940.6,393106423910814.75,325783334358.1389,,1.566399849194658e+16,50735710854304.11,8692253582388808.0,,0.0171376154430357,3.1399720035706595,0.010485302758132538,0.1764707422383572,,0.10965047521888521,,188.6349421504772,2.0208506937225934,0.0005364869362576544,645.0175052843949,,1.9180055023919693,0.0022414341459457737,0.030354626222810516,5.089012850255735e+17,,1842.9480468885708,1448.0710950952573,,0.2167469964934461,1.3930952079891818e+19,10188895.76297599,35.78518579700826,0.04023482698172874,0.009614993082586227,3.977542098466228,,0.6444996892685084,4.2574650132726255,0.013555359090614366,0.01396508289897613,0.005248601973086234,,0.088172607903957,0.0014669356149493603,0.42464280879277094,,0.008818930638206325,1.0080783457493847
34,4.010559904279705,11.714308165998949,73.6941513632335,5.510714427549097,5.792519962400635,5.320010965850063,5.525415631348624,8860191210.23032,1.3844102804632422e+16,1831950156547327.2,2037691359139279.8,2.855184297361522e+16,9.052679655725786e+17,877182633003596.0,46881199024392.31,3.391517605886782e+18,1.793382219724006e+17,1.8850150844569296e+16,,0.3851861215897127,,10.27149780494538,0.00704210482990451,0.019380387878799893,,0.08771654173514523,0.13265250228253878,0.4293887053294327,2.1999879201825823,,280.25215987184663,2515.077539328163,0.6208357873180059,8.57606812451384e-05,0.08092153127670794,,2.35622703197093,5548.92397213237,438.5828034814279,0.0026066327408291678,0.09185534639740577,2.2075153633251616e+20,,0.12379925753244134,0.027300086301677837,0.02457347430624897,,0.1861132522216249,0.1861132522216249,,0.08708646922489427,0.029720601667201994,2.6614423616162578e-05,0.08971205845641729,0.19974484058751604,,0.044350567312312336,0.11152499785417232,0.0453265860693576,0.3217592180450151
35,4.010559904279705,11.714308165998949,73.6941513632335,14.311279523312917,14.909887500033335,13.77103607831318,14.341497156493858,22579647607.89964,3.8325007886146744e+16,5469758664784685.0,7499784754550522.0,2.563410015214408e+16,,4.035371364896686e+16,1495849485871551.5,1.480450078307894e+19,3.565945234720215e+18,1.0650784626339314e+18,1.0045951804672841e+18,1.0741238681059038,0.004494660645302822,35.6395051373974,0.006433804540661648,,,0.1097836198017354,0.1568572290888654,,2.0040783968997187,0.0002571231431167297,497.68302057302424,1918.4958948280316,0.4971232128257347,,0.07706075059359932,1.0141106295470642e+18,13.070551116211004,120420.3290526079,,0.018901965273392808,0.1842470856652929,1.0141106295470642e+18,1594.8136523745386,,0.018901965273392808,,0.5060014303986106,36.5267257054395,36.5267257054395,0.021037627915672836,0.024261949085800767,,0.0002230394571279324,0.6110599847645747,0.09857717369337589,0.006589548243896066,0.07163880265815854,,0.5090849096120966,0.16064109369167656
36,4.010559904279705,11.714308165998949,73.6941513632335,2.8792878841628906,3.095795638777266,2.7230585763042954,2.8941041687441382,50543640211.6881,4.712074797255252e+16,501307560817739.0,689706537653107.0,272712290040648.6,449067800282796.1,,812272040595.6418,3841632699942277.0,928938235135018.0,380586285627920.44,1.0833478366639402e+16,,0.0024238561641541467,2.0275170094445443,0.0068071645703245585,0.23240205963937516,,0.1184474807804508,,0.1251517269955126,0.6400029746138528,0.000387620535716178,241.91664043134614,,1.2770552660743393,0.0011781308550973038,0.046136605167025994,1.7484203428462624e+17,,429.0575725332456,719.1438258177554,,0.10620063547987149,5.591000322688422e+17,25496.864292269736,0.6649450380044705,0.044539432760330365,0.021661502673837266,2.0726725777114132,,3.279745598496776,1.0591622853090144,0.033862541913346485,0.03069964786547496,0.007218815336888351,,0.7660504468312678,0.0023266910471369815,0.09849194373658539,0.09178109237763986,,0.6289377609597326
37,4.010559904279705,11.714308165998949,73.6941513632335,183.53984480330845,199.4176178020626,170.71452843193234,185.3593400758134,127341541.91660573,3930074920614858.5,4786136290630003.0,6618590219039592.0,4.794175861940144e+16,5.202420844404538e+16,2.7373479518970595e+17,1020786279271807.5,4.2167828522867603e+17,,1.717381964617297e+16,2.474887746379144e+18,0.4299020492617238,0.0029855382406902627,2.2408203713070565,0.004181078534387247,0.019544876844022067,,0.11019237638680736,0.23442201572412522,0.2152713085102106,1.5536539811467127,0.00011723554259231133,232.8891813247812,2749.37792321358,0.28894996469533707,5.846433000789184e-05,0.08375234276679715,2.6299563000238277e+19,6.441772108161741,1156.0870456922055,536.4562592952184,0.12685249885242392,0.05213609821772475,3.022179088310296e+19,234453.447385257,0.9428112780934899,0.12685249885242392,0.12617760248433385,1.2570433901858173,13.536212370836681,13.536212370836681,1.213243833399669,0.5843124369265229,0.5271932213585588,0.00423875884747757,0.5616424460272158,0.09785837320642947,0.000625183499579636,,0.06255045935885149,4.443366095782045,0.3737043279590864
38,4.010559904279705,11.714308165998949,73.6941513632335,187.44857373733606,201.0119394921655,175.7078147903658,189.75723644481374,303474800.43890995,5553756433557387.0,1720877830301075.8,2448703464231560.0,3764762294323258.5,,6773636957433325.0,0.0,0.0,0.0,0.0,5.895653201766281e+16,0.13309743572975452,0.003768188435119827,0.10740598489502193,1.243641924156774e-05,,,0.01098101461262327,0.06302798166171675,,0.9833300456043271,0.0004833158124232045,380.55247966923355,,4.260791037899048,,,1.3739382625347744e+16,1.103566837670562,68.79352273848687,,0.19945708436724569,0.028771007716119564,2.1877098219544512e+17,105.1451625492132,,0.19945708436724569,,0.009440698075682359,0.1128964641351117,0.1128964641351117,0.0,0.01569483762908777,,0.0,0.013712651721170366,0.2540710613445376,,0.06940708083046472,0.022810245378151267,0.0016296201680672277,
39,4.010559904279705,11.714308165998949,73.6941513632335,17.741027428622107,18.50395969472452,17.06104320100221,17.795830553439657,1062017317.742094,3575996812087295.0,2298036338577529.5,3133759409890427.5,4858878797954987.0,4286961715879030.5,,781416989057127.8,3.594233603807176e+16,9912509114627586.0,1986601574782380.0,1.468783602968222e+17,0.3517475857688947,,38.690720991623095,0.006771550131352591,0.02599907025301918,,0.07841300171719834,0.07715232773299828,1.2239968657616325,1.6972847956807549,,354.5709527708361,1115.0419597997616,66.28182051516778,0.00011302614601021569,0.08944927581498528,,0.299780549993061,179.8585010560467,572.6324579868867,0.014468898848634702,0.056329988628588776,1.4138807909436684e+19,,6.411639971756103,0.016973982929167946,0.015949939441252864,,1.4373520082599527,1.4373520082599527,,0.023477631095429514,0.023062163175528866,0.004431707065992811,0.16602440207214844,0.18864771419164167,0.0,0.11369043055538984,0.035276725767219956,0.04552706588298451,
40,4.010559904279705,11.714308165998949,73.6941513632335,10.576040836415666,11.404704311898923,10.026906750124734,10.719729834709993,237016774323.50543,1.3078573675269053e+18,8945776299423717.0,1.2810140788138334e+16,6.450183895085269e+16,,3.0726770144861304e+16,114721030245509.19,2.90118651566773e+17,1.5190070098811984e+17,7.283791493066683e+16,6.624518073601368e+17,0.020808558096934462,0.0006331397636892508,4.716174628580277,0.000651848005257411,,,0.06769641232070675,0.004894728180140797,,0.2383639626649649,0.00017940399872812116,250.81084994660085,,1.463372110586998,,,1.0502667292280157e+17,4.318648949756926,12.984652007834967,,0.02351973585666555,0.026612269470498995,5.150034012212085e+18,197.8870153499455,,0.02351973585666555,,0.004271705149885823,6.321846906104313,6.321846906104313,8.000551149344753e-07,0.06314946981314691,,0.0,0.004275389930098035,0.03725578247698917,0.00015509865549153163,0.03232562563780476,,0.1273191681153131,0.13822813467554876
41,4.010559904279705,11.714308165998949,73.6941513632335,4.723112450457519,5.1063148739225985,4.448311395182571,4.790514176315782,35031516574.47673,4.303454114635238e+16,1698521761300746.0,2866493129965494.0,1.2200054046805456e+16,3.982493495825802e+16,1.4398948389283068e+16,40103830664650.03,,6.645615597201217e+16,1.0307413179615852e+16,1.3599839815839229e+17,0.2950278124778376,,,9.40700076005035e-05,0.06116318443358694,,0.060788668473656673,0.12435355380329442,,,,312.8936651573723,,3.6433024055190093,0.0026220769158278655,,,1.473170314892888,41.83552811409857,155.79944556069208,0.01611763329893361,0.026623242101551294,2.241291275202006e+18,,0.5571225160258538,0.28000836334760026,0.0,,0.3653275691450064,0.3653275691450064,,0.0,0.0,0.0,4.007006839945439e-05,,,0.0,,,0.0
42,4.010559904279705,11.714308165998949,73.6941513632335,28.65406511330187,30.96890688856739,26.572700361244255,28.995227074835135,398110062.67567086,4110470648712446.5,150286654376678.66,188296297338578.03,52597556809959.28,1562654106906.0967,,836987138.3563726,3503726242619999.5,470403181393344.44,280175203762543.88,1.5772833046785164e+16,,0.0034722816439060975,0.04341189126994122,0.0006404436084154366,0.10023992132529429,,0.037523296471272685,,0.17778202194664383,0.6941275247689167,0.0003140833921654064,263.8401502266801,,3.7598091468105377,0.002035436932781219,,9772023696848826.0,,66.00883038095606,805.830251572852,,0.024114847593214205,1.5635237914958122e+17,14383.687540900744,1.6268876060682955,0.011186747638508368,0.010000284178988473,0.9856783898816709,,0.5726134245386363,0.3247911564357315,0.01571081216391086,0.009172113359628501,0.0005613766318439192,,0.04973602093265706,,0.007286513246689209,0.009537496720202869,0.004048298309382928,0.012101583071287683
43,4.010559904279705,11.714308165998949,73.6941513632335,11.131082333888596,12.179769224691828,10.258731384467074,11.267635070852382,1219635643.7946491,1.0263393251076704e+16,5853296561431551.0,1.0147929188564448e+16,2.943394919845452e+16,3091587755990167.5,3.319571136362011e+17,606298735869273.1,2.8149837455709604e+16,2.115812483210662e+16,2.0220737685864374e+17,,0.28155550512910693,0.00275734625253158,3.4390915977407186,0.00545226788932769,,,0.10573056918202678,0.11053985653247123,,1.1696056825475034,0.00012993383904425014,282.6185103193477,1509.548414883086,0.5234428237031943,,0.08743557980317371,4.2949115239223224e+18,10.51601633656627,192.8019514500754,,0.024783880448371105,0.059932631737222596,4.694409777386868e+18,4817.52771020057,,0.024783880448371105,,0.6614326935425843,2.813599996947925,2.813599996947925,0.015108020832882577,0.03213927407180814,,0.009817939148451374,0.5642269523948293,0.19425712205291892,0.0015823590671416765,0.19621551014675123,,0.02575467410540976,0.20161729231546202
44,4.010559904279705,11.714308165998949,73.6941513632335,0.24271493863187107,0.36248538000149677,0.1490491125112991,0.2281376625008102,89078605.56681459,1240450594232056.2,5.441662220734005e+16,7.389223571680997e+16,1.2016061480197557e+17,2.41335419992555e+17,6.526509974873633e+18,14542719784374.182,,2.6527750482734284e+16,1.7399637393691702e+18,7.60122426931697e+18,0.2742488232226078,,39.157436252645994,0.00660893253274956,0.008711164733163844,,0.12581234395907437,0.306589322954353,3.20152618738057,2.1651402059725795,,471.0712808223889,2772.0188368347312,64.99840825369729,7.25977056074901e-05,0.08710836329185657,,4.757228183095469,73685.8460470707,609.0371082923887,0.005046323288436813,0.4547989048332583,5.554627303560264e+18,,9.340158192912169,0.02859520732602862,0.028581667163536884,,1.4337769037541737,1.4337769037541737,,0.04292363463516316,0.045003562162953155,0.00040678217320149715,0.047044520203713,,0.0493557035088917,0.1611324516118502,0.4169882975540204,0.30186868237866554,0.13388590794782704
45,4.010559904279705,11.714308165998949,73.6941513632335,43.92920406071595,47.33243796644914,41.48062242079421,44.306920642008535,3056800501.4205937,7.477084377848098e+16,7.563049097762453e+16,7.419774232351434e+16,1.017423375602752e+18,,1.099664954586697e+19,1.2776494058937012e+16,6.281371528259532e+19,1.3283126203762213e+20,2.4720383708089574e+18,3.202448489400769e+18,0.4693089058817365,0.007404819174765256,48.35837746637896,0.00737951295512185,,,0.25821162866784364,0.37997750322253626,,3.150391120351685,0.00017416753412766723,705.8276525724593,2743.85627883875,148.30848354671363,,0.10172165809714857,1.9986248063729615e+20,0.2485810823839295,30.072932998330884,,0.0648603219441387,0.25348431784837594,1.8447828449087845e+20,1681.615713642681,,0.0648603219441387,,0.9541466898123534,0.4338216115698166,0.4338216115698166,0.1286562260740824,0.11313146358086172,,0.010070256646625832,0.8971777247515589,0.02295538350079547,0.002848353011396481,0.09486843524082078,0.03569613912956434,0.09354490990494009,
